transaction_id,card_number,merchant_name,amount_usd,amount_cad,currency,conversion_rate,transaction_date,mcc_code,mcc_description,transaction_code,employee_id,employee_name,department,manager_id,job_level,approval_status,expense_report_id,ai_risk_score,ai_category,policy_flag,flag_reason,severity,receipt_url,trip_id,is_pre_authorized
TXN-003834,****-****-****-4002,MCDONALDS DT QPS,26.17,36.09,USD,1.379,2025-12-21 14:44:00,5812,Eating Places & Restaurants,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003834.pdf,,True
TXN-001796,****-****-****-4007,MCDONALDS DT QPS,17.5,24.13,USD,1.379,2025-12-21 15:04:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001796.pdf,,True
TXN-002941,****-****-****-4009,407 ETR TOLL,17.33,23.9,USD,1.379,2025-12-21 15:06:00,4131,Bus Lines / Tolls,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002941.pdf,,True
TXN-001892,****-****-****-4006,ROGERS WIRELESS,119.07,164.2,USD,1.379,2025-12-21 15:26:00,4814,Telecom Services,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,PENDING,,,,,,,https://receipts.brim.example/001892.pdf,,False
TXN-001935,****-****-****-4008,SHELL DT #4421,34.8,47.99,USD,1.379,2025-12-21 15:43:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001935.pdf,,True
TXN-001874,****-****-****-4008,QUICK FUEL STOP,42.04,57.97,USD,1.379,2025-12-21 15:51:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001874.pdf,,True
TXN-002843,****-****-****-4003,COSTCO WHSE 44,266.92,368.08,USD,1.379,2025-12-21 16:03:00,5300,Wholesale Clubs,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002843.pdf,,True
TXN-004103,****-****-****-4008,TIM HORTONS #882,32.77,45.19,USD,1.379,2025-12-21 16:15:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/004103.pdf,,True
TXN-002706,****-****-****-4009,PILOT TRAVEL 209,76.65,105.7,USD,1.379,2025-12-21 16:59:00,5541,Service Stations,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,,,True
TXN-001949,****-****-****-4009,ROGERS WIRELESS,294.91,406.68,USD,1.379,2025-12-21 17:28:00,4814,Telecom Services,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001949.pdf,,True
TXN-000788,****-****-****-4009,BOSTON PIZZA 12,22.99,31.7,USD,1.379,2025-12-21 18:15:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000788.pdf,,True
TXN-003629,****-****-****-4009,IMPARK LOT 88,35.61,49.11,USD,1.379,2025-12-21 18:19:00,7523,Parking Lots & Garages,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003629.pdf,,True
TXN-003555,****-****-****-4003,ESSO RETAIL 113,54.05,74.53,USD,1.379,2025-12-21 18:38:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003555.pdf,,True
TXN-000734,****-****-****-4005,ROADSIDE GRILL CO,22.5,31.03,USD,1.379,2025-12-21 19:51:00,5812,Eating Places & Restaurants,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/000734.pdf,,True
TXN-001811,****-****-****-4005,STAPLES #112,57.26,78.96,USD,1.379,2025-12-21 20:37:00,5111,Stationery & Office Supplies,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/001811.pdf,,True
TXN-003095,****-****-****-4009,BEST BUY 112,108.89,150.16,USD,1.379,2025-12-21 21:40:00,5045,Computers & Peripherals,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003095.pdf,,True
TXN-001732,****-****-****-4008,PILOT TRAVEL 209,50.59,69.76,USD,1.379,2025-12-22 07:16:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,PENDING,,,,,,,https://receipts.brim.example/001732.pdf,,False
TXN-001192,****-****-****-4003,ESSO RETAIL 113,64.88,89.47,USD,1.379,2025-12-22 09:38:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001192.pdf,,True
TXN-001303,****-****-****-4008,PILOT TRAVEL 209,37.64,51.91,USD,1.379,2025-12-22 10:51:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001303.pdf,,True
TXN-002991,****-****-****-4003,GRAND & TOY 5,27.08,37.34,USD,1.379,2025-12-22 11:05:00,5943,Stationery & Writing Supplies,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/002991.pdf,,True
TXN-000913,****-****-****-4008,ULTRAMAR 55,35.62,49.12,USD,1.379,2025-12-22 12:43:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000913.pdf,TRIP-0057,True
TXN-001310,****-****-****-4009,BEST BUY 112,505.79,697.48,USD,1.379,2025-12-22 14:32:00,5045,Computers & Peripherals,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001310.pdf,,True
TXN-000299,****-****-****-4007,QUICK FUEL STOP,51.63,71.2,USD,1.379,2025-12-22 14:53:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000299.pdf,,True
TXN-002121,****-****-****-4009,SUBWAY 40021,19.96,27.52,USD,1.379,2025-12-22 16:55:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002121.pdf,TRIP-0141,True
TXN-001577,****-****-****-4005,ROADSIDE GRILL CO,12.19,16.81,USD,1.379,2025-12-22 17:11:00,5814,Fast Food Restaurants,TXC-005,EMP005,Dana Park,Finance,EMP002,3,APPROVED,,,,,,,https://receipts.brim.example/001577.pdf,,True
TXN-001104,****-****-****-4008,PETRO-CANADA 8821,34.97,48.22,USD,1.379,2025-12-22 17:19:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001104.pdf,,True
TXN-000971,****-****-****-4001,GRAND & TOY 5,23.83,32.86,USD,1.379,2025-12-22 17:41:00,5111,Stationery & Office Supplies,TXC-001,EMP001,Olivia Reyes,Executive,,6,APPROVED,,,,,,,https://receipts.brim.example/000971.pdf,,True
TXN-001619,****-****-****-4004,ROADSIDE GRILL CO,56.23,77.54,USD,1.379,2025-12-22 18:38:00,5812,Eating Places & Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,,,True
TXN-002822,****-****-****-4008,ESSO RETAIL 113,63.86,88.06,USD,1.379,2025-12-22 19:39:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002822.pdf,,True
TXN-001127,****-****-****-4006,HOME DEPOT 88,195.68,269.84,USD,1.379,2025-12-22 20:21:00,5300,Wholesale Clubs,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,PENDING,,,,,,,https://receipts.brim.example/001127.pdf,,False
TXN-003966,****-****-****-4007,A&W STORE 551,40.09,55.28,USD,1.379,2025-12-23 07:26:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003966.pdf,,True
TXN-003387,****-****-****-4002,BEST WESTERN 71,92.51,127.57,USD,1.379,2025-12-23 08:34:00,7011,"Hotels, Motels & Resorts",TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003387.pdf,,True
TXN-002486,****-****-****-4008,BOSTON PIZZA 12,29.36,40.49,USD,1.379,2025-12-23 10:18:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002486.pdf,TRIP-0162,True
TXN-000914,****-****-****-4008,WENDYS 7781,38.57,53.19,USD,1.379,2025-12-23 10:55:00,5814,Fast Food Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000914.pdf,TRIP-0057,True
TXN-004100,****-****-****-4008,ESSO RETAIL 113,21.93,30.24,USD,1.379,2025-12-23 11:55:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/004100.pdf,TRIP-0274,True
TXN-001209,****-****-****-4002,WENDYS 7781,8.46,11.67,USD,1.379,2025-12-23 12:47:00,5814,Fast Food Restaurants,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001209.pdf,,True
TXN-003287,****-****-****-4007,ULTRAMAR 55,83.85,115.63,USD,1.379,2025-12-23 13:26:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003287.pdf,,True
TXN-003850,****-****-****-4009,A&W STORE 551,42.89,59.15,USD,1.379,2025-12-23 15:43:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003850.pdf,,True
TXN-004224,****-****-****-4002,ULTRAMAR 55,117.75,162.38,USD,1.379,2025-12-23 15:56:00,5541,Service Stations,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/004224.pdf,,True
TXN-002446,****-****-****-4009,BOSTON PIZZA 12,37.72,52.02,USD,1.379,2025-12-23 16:00:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002446.pdf,TRIP-0158,True
TXN-001790,****-****-****-4008,A&W STORE 551,47.06,64.9,USD,1.379,2025-12-23 16:54:00,5812,Eating Places & Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/001790.pdf,,True
TXN-003792,****-****-****-4004,FLYING J #771,120.15,165.69,USD,1.379,2025-12-23 17:28:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/003792.pdf,,True
TXN-003230,****-****-****-4003,GREEN P PARKING,14.14,19.5,USD,1.379,2025-12-23 17:58:00,7523,Parking Lots & Garages,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003230.pdf,,True
TXN-002580,****-****-****-4007,KAL TIRE 9,142.95,197.13,USD,1.379,2025-12-23 19:41:00,7538,Automotive Service Shops,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002580.pdf,,True
TXN-003467,****-****-****-4007,PETRO-CANADA 8821,38.15,52.61,USD,1.379,2025-12-23 19:57:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003467.pdf,,True
TXN-002485,****-****-****-4008,ROADSIDE GRILL CO,53.25,73.43,USD,1.379,2025-12-23 19:58:00,5812,Eating Places & Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,,TRIP-0162,True
TXN-002183,****-****-****-4007,MICROSOFT 365,134.95,186.1,USD,1.379,2025-12-23 20:05:00,5734,Computer Software Stores,TXC-007,EMP007,Carol White,Finance,EMP004,2,PENDING,,,,,,,https://receipts.brim.example/002183.pdf,,False
TXN-001518,****-****-****-4004,COMFORT INN 442,76.98,106.16,USD,1.379,2025-12-23 20:07:00,7011,"Hotels, Motels & Resorts",TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001518.pdf,,True
TXN-000316,****-****-****-4004,STAPLES #112,36.83,50.79,USD,1.379,2025-12-23 21:44:00,5111,Stationery & Office Supplies,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/000316.pdf,,True
TXN-001198,****-****-****-4007,GREEN P PARKING,8.94,12.33,USD,1.379,2025-12-23 21:58:00,4131,Bus Lines / Tolls,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001198.pdf,,True
TXN-002550,****-****-****-4007,AMAZON MKTPLACE,44.99,62.04,USD,1.379,2025-12-24 07:02:00,5943,Stationery & Writing Supplies,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002550.pdf,,True
TXN-000438,****-****-****-4007,PETRO-CANADA 8821,108.15,149.14,USD,1.379,2025-12-24 07:29:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000438.pdf,,True
TXN-004009,****-****-****-4008,DAYS INN 209,53.12,73.25,USD,1.379,2025-12-24 07:57:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/004009.pdf,TRIP-0271,True
TXN-003199,****-****-****-4008,SUPER 8 MOTEL,128.09,176.64,USD,1.379,2025-12-24 08:51:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,PENDING,,,,,,,https://receipts.brim.example/003199.pdf,,False
TXN-000110,****-****-****-4009,SHELL DT #4421,13.1,18.06,USD,1.379,2025-12-24 11:12:00,5541,Service Stations,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000110.pdf,,True
TXN-000126,****-****-****-4009,WENDYS 7781,32.7,45.09,USD,1.379,2025-12-24 12:08:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000126.pdf,,True
TXN-003367,****-****-****-4007,SUPER 8 MOTEL,116.38,160.49,USD,1.379,2025-12-24 12:51:00,7011,"Hotels, Motels & Resorts",TXC-007,EMP007,Carol White,Finance,EMP004,2,PENDING,,,,,,,https://receipts.brim.example/003367.pdf,,False
TXN-003411,****-****-****-4008,SUPER 8 MOTEL,113.14,156.02,USD,1.379,2025-12-24 13:02:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,PENDING,,,,,,,https://receipts.brim.example/003411.pdf,,False
TXN-003883,****-****-****-4004,TIM HORTONS #882,32.85,45.3,USD,1.379,2025-12-24 13:42:00,5812,Eating Places & Restaurants,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/003883.pdf,,True
TXN-001016,****-****-****-4004,ULTRAMAR 55,84.2,116.11,USD,1.379,2025-12-24 13:59:00,5541,Service Stations,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001016.pdf,TRIP-0065,True
TXN-001627,****-****-****-4009,BEST BUY 112,146.43,201.93,USD,1.379,2025-12-24 14:10:00,5300,Wholesale Clubs,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/001627.pdf,,True
TXN-002484,****-****-****-4008,COMFORT INN 442,122.73,169.24,USD,1.379,2025-12-24 15:16:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/002484.pdf,TRIP-0162,True
TXN-000912,****-****-****-4008,HOLIDAY INN EXPRESS,82.08,113.19,USD,1.379,2025-12-24 15:32:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000912.pdf,TRIP-0057,True
TXN-000411,****-****-****-4008,407 ETR TOLL,23.56,32.49,USD,1.379,2025-12-24 16:37:00,7523,Parking Lots & Garages,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000411.pdf,,True
TXN-001108,****-****-****-4003,SHELL DT #4421,47.43,65.41,USD,1.379,2025-12-24 16:38:00,5541,Service Stations,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001108.pdf,,True
TXN-001369,****-****-****-4008,HOLIDAY INN EXPRESS,120.99,166.85,USD,1.379,2025-12-24 17:40:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,,,True
TXN-002120,****-****-****-4009,BEST WESTERN 71,152.29,210.01,USD,1.379,2025-12-24 18:52:00,7011,"Hotels, Motels & Resorts",TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002120.pdf,TRIP-0141,True
TXN-001041,****-****-****-4007,PETRO-CANADA 8821,73.74,101.69,USD,1.379,2025-12-24 19:33:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,PENDING,,,,,,,https://receipts.brim.example/001041.pdf,,False
TXN-000952,****-****-****-4009,A&W STORE 551,14.57,20.09,USD,1.379,2025-12-24 20:24:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000952.pdf,,True
TXN-002373,****-****-****-4007,QUICK FUEL STOP,37.07,51.12,USD,1.379,2025-12-24 20:33:00,5541,Service Stations,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/002373.pdf,,True
TXN-004101,****-****-****-4008,SHELL DT #4421,74.48,102.71,USD,1.379,2025-12-25 07:06:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/004101.pdf,TRIP-0274,True
TXN-003011,****-****-****-4008,ULTRAMAR 55,99.65,137.42,USD,1.379,2025-12-25 08:04:00,5541,Service Stations,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003011.pdf,,True
TXN-000627,****-****-****-4008,HOME DEPOT 88,180.74,249.24,USD,1.379,2025-12-25 09:36:00,5045,Computers & Peripherals,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000627.pdf,,True
TXN-004098,****-****-****-4008,SUPER 8 MOTEL,105.86,145.98,USD,1.379,2025-12-25 10:57:00,7011,"Hotels, Motels & Resorts",TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/004098.pdf,TRIP-0274,True
TXN-000915,****-****-****-4008,QUICK FUEL STOP,128.6,177.34,USD,1.379,2025-12-25 11:25:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/000915.pdf,TRIP-0057,True
TXN-000889,****-****-****-4007,SHELL DT #4421,112.98,155.8,USD,1.379,2025-12-25 12:17:00,5172,Petroleum & Petroleum Products,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000889.pdf,,True
TXN-004032,****-****-****-4008,ULTRAMAR 55,25.09,34.6,USD,1.379,2025-12-25 12:22:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/004032.pdf,,True
TXN-003820,****-****-****-4007,SUBWAY 40021,55.29,76.24,USD,1.379,2025-12-25 13:06:00,5812,Eating Places & Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/003820.pdf,,True
TXN-000258,****-****-****-4003,QUICK FUEL STOP,61.46,84.75,USD,1.379,2025-12-25 13:17:00,5172,Petroleum & Petroleum Products,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/000258.pdf,,True
TXN-003566,****-****-****-4008,SHELL DT #4421,46.43,64.03,USD,1.379,2025-12-25 13:30:00,5172,Petroleum & Petroleum Products,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/003566.pdf,,True
TXN-002443,****-****-****-4009,HOLIDAY INN EXPRESS,104.01,143.43,USD,1.379,2025-12-25 14:04:00,7011,"Hotels, Motels & Resorts",TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002443.pdf,TRIP-0158,True
TXN-001015,****-****-****-4004,HOLIDAY INN EXPRESS,51.18,70.58,USD,1.379,2025-12-25 15:09:00,7011,"Hotels, Motels & Resorts",TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/001015.pdf,TRIP-0065,True
TXN-001405,****-****-****-4007,A&W STORE 551,13.68,18.86,USD,1.379,2025-12-25 16:19:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/001405.pdf,,True
TXN-002122,****-****-****-4009,BOSTON PIZZA 12,61.59,84.93,USD,1.379,2025-12-25 17:23:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002122.pdf,TRIP-0141,True
TXN-003876,****-****-****-4009,MIDAS AUTO 21,208.28,287.22,USD,1.379,2025-12-25 17:38:00,7538,Automotive Service Shops,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/003876.pdf,,True
TXN-003483,****-****-****-4004,PETRO-CANADA 8821,37.5,51.71,USD,1.379,2025-12-25 18:00:00,5172,Petroleum & Petroleum Products,TXC-004,EMP004,Alice Chen,Finance,EMP002,4,APPROVED,,,,,,,https://receipts.brim.example/003483.pdf,,True
TXN-000282,****-****-****-4007,ROADSIDE GRILL CO,33.06,45.59,USD,1.379,2025-12-25 18:32:00,5814,Fast Food Restaurants,TXC-007,EMP007,Carol White,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000282.pdf,,True
TXN-001823,****-****-****-4009,CANADIAN TIRE 445,186.49,257.17,USD,1.379,2025-12-25 19:48:00,7538,Automotive Service Shops,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,,,True
TXN-003124,****-****-****-4002,FLYING J #771,118.3,163.14,USD,1.379,2025-12-25 20:26:00,5541,Service Stations,TXC-002,EMP002,Priya Nair,Finance,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/003124.pdf,,True
TXN-002123,****-****-****-4009,TIM HORTONS #882,17.61,24.28,USD,1.379,2025-12-25 21:17:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002123.pdf,TRIP-0141,True
TXN-000043,****-****-****-4006,AMAZON MKTPLACE,115.2,158.86,USD,1.379,2025-12-26 03:00:00,5541,Service Stations,TXC-006,EMP006,Bob Kumar,Finance,EMP004,2,APPROVED,,,,,,,https://receipts.brim.example/000043.pdf,,True
TXN-001998,****-****-****-4003,GREEN P PARKING,17.95,24.75,USD,1.379,2025-12-26 07:18:00,7523,Parking Lots & Garages,TXC-003,EMP003,Marcus Webb,Operations,EMP001,5,APPROVED,,,,,,,https://receipts.brim.example/001998.pdf,,True
TXN-002241,****-****-****-4009,MICROSOFT 365,176.36,243.2,USD,1.379,2025-12-26 07:48:00,4814,Telecom Services,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002241.pdf,,True
TXN-000557,****-****-****-4009,A&W STORE 551,17.94,24.74,USD,1.379,2025-12-26 09:11:00,5812,Eating Places & Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/000557.pdf,,True
TXN-002444,****-****-****-4009,WENDYS 7781,61.03,84.16,USD,1.379,2025-12-26 09:28:00,5814,Fast Food Restaurants,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002444.pdf,TRIP-0158,True
TXN-004010,****-****-****-4008,A&W STORE 551,29.95,41.3,USD,1.379,2025-12-26 09:56:00,5812,Eating Places & Restaurants,TXC-008,EMP008,Eric Tran,Operations,EMP003,4,APPROVED,,,,,,,https://receipts.brim.example/004010.pdf,TRIP-0271,True
TXN-002445,****-****-****-4009,ESSO RETAIL 113,85.21,117.5,USD,1.379,2025-12-26 10:04:00,5541,Service Stations,TXC-009,EMP009,Grace Lee,Operations,EMP008,3,APPROVED,,,,,,,https://receipts.brim.example/002445.pdf,TRIP-0158,True
